#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SPATA7	RPGRIP1	9606.ENSP00000377176	9606.ENSP00000382895	0	0	0	0	0.060	0.259	0	0.935	0.951
SUMF1	HGSNAT	9606.ENSP00000272902	9606.ENSP00000368965	0	0	0	0	0.125	0	0	0.418	0.469
TBC1D32	CFAP20	9606.ENSP00000381270	9606.ENSP00000262498	0	0	0	0	0	0.764	0	0.528	0.883
TBC1D32	TMEM216	9606.ENSP00000381270	9606.ENSP00000334844	0	0	0	0	0	0	0	0.438	0.438
TBC1D32	OFD1	9606.ENSP00000381270	9606.ENSP00000344314	0	0	0	0	0.084	0	0	0.507	0.529
TBC1D32	TMEM67	9606.ENSP00000381270	9606.ENSP00000389998	0	0	0	0	0.212	0	0	0.398	0.506
TCTN1	IFT43	9606.ENSP00000380779	9606.ENSP00000238628	0	0	0	0	0.149	0	0	0.425	0.490
TCTN1	TTC21B	9606.ENSP00000380779	9606.ENSP00000243344	0	0	0	0	0.049	0	0	0.576	0.579
TCTN1	B9D2	9606.ENSP00000380779	9606.ENSP00000243578	0	0	0	0	0.050	0.726	0.800	0.953	0.997
TCTN1	BBS2	9606.ENSP00000380779	9606.ENSP00000245157	0	0	0	0	0.163	0	0	0.375	0.455
TCTN1	IFT172	9606.ENSP00000380779	9606.ENSP00000260570	0	0	0	0	0.082	0	0	0.395	0.421
TCTN1	B9D1	9606.ENSP00000380779	9606.ENSP00000261499	0	0	0	0	0.060	0.572	0.800	0.990	0.999
TCTN1	AHI1	9606.ENSP00000380779	9606.ENSP00000265602	0	0	0	0	0.055	0.095	0.800	0.895	0.979
TCTN1	BBS4	9606.ENSP00000380779	9606.ENSP00000268057	0	0	0	0	0.097	0	0	0.375	0.411
TCTN1	PDE6D	9606.ENSP00000380779	9606.ENSP00000287600	0	0	0	0	0.060	0	0	0.571	0.580
TCTN1	TCTN2	9606.ENSP00000380779	9606.ENSP00000304941	0	0	0	0.563	0.126	0.441	0.800	0.975	0.997
TCTN1	IQCB1	9606.ENSP00000380779	9606.ENSP00000311505	0	0	0	0	0.043	0	0	0.584	0.585
TCTN1	NPHP1	9606.ENSP00000380779	9606.ENSP00000313169	0	0	0	0	0.082	0	0	0.829	0.837
TCTN1	BBS1	9606.ENSP00000380779	9606.ENSP00000317469	0	0	0	0	0.174	0	0	0.440	0.518
TCTN1	IFT88	9606.ENSP00000380779	9606.ENSP00000323580	0	0	0	0	0.099	0	0	0.521	0.550
TCTN1	TMEM216	9606.ENSP00000380779	9606.ENSP00000334844	0	0	0	0	0.050	0	0.800	0.976	0.995
TCTN1	OFD1	9606.ENSP00000380779	9606.ENSP00000344314	0	0	0	0	0.061	0	0	0.602	0.610
TCTN1	NPHP4	9606.ENSP00000380779	9606.ENSP00000367398	0	0	0	0	0	0	0	0.756	0.756
TCTN1	MKS1	9606.ENSP00000380779	9606.ENSP00000376827	0	0	0	0	0.044	0.249	0.800	0.987	0.997
TCTN1	ARL13B	9606.ENSP00000380779	9606.ENSP00000377769	0	0	0	0	0.047	0	0	0.719	0.721
TCTN1	IFT140	9606.ENSP00000380779	9606.ENSP00000406012	0	0	0	0	0.070	0	0	0.432	0.449
TCTN1	RPGRIP1	9606.ENSP00000380779	9606.ENSP00000382895	0	0	0	0	0.049	0	0	0.467	0.472
TCTN1	IFT20	9606.ENSP00000380779	9606.ENSP00000464443	0	0	0	0	0.049	0	0	0.501	0.506
TCTN1	WDR19	9606.ENSP00000380779	9606.ENSP00000382717	0	0	0	0	0.329	0	0	0.321	0.524
TCTN1	CEP162	9606.ENSP00000380779	9606.ENSP00000385215	0	0	0	0	0.047	0	0	0.590	0.592
TCTN1	RPGRIP1L	9606.ENSP00000380779	9606.ENSP00000493946	0	0	0	0	0.060	0	0	0.802	0.806
TCTN1	CEP290	9606.ENSP00000380779	9606.ENSP00000448012	0	0	0	0	0.056	0	0.720	0.945	0.984
TCTN1	TMEM67	9606.ENSP00000380779	9606.ENSP00000389998	0	0	0	0	0.166	0	0.800	0.968	0.994
TCTN1	CC2D2A	9606.ENSP00000380779	9606.ENSP00000403465	0	0	0	0	0.107	0.632	0.800	0.980	0.998
TCTN2	TTC21B	9606.ENSP00000304941	9606.ENSP00000243344	0	0	0	0	0.043	0.080	0	0.512	0.533
TCTN2	B9D2	9606.ENSP00000304941	9606.ENSP00000243578	0	0	0	0	0	0.438	0.800	0.949	0.993
TCTN2	BBS2	9606.ENSP00000304941	9606.ENSP00000245157	0	0	0	0	0.049	0	0	0.400	0.405
TCTN2	IFT172	9606.ENSP00000304941	9606.ENSP00000260570	0	0	0	0	0.140	0.291	0	0.453	0.637
TCTN2	B9D1	9606.ENSP00000304941	9606.ENSP00000261499	0	0	0	0	0.118	0.363	0.800	0.982	0.997
TCTN2	BBS7	9606.ENSP00000304941	9606.ENSP00000264499	0	0	0	0	0	0	0	0.407	0.407
TCTN2	AHI1	9606.ENSP00000304941	9606.ENSP00000265602	0	0	0	0	0	0.065	0.800	0.821	0.963
TCTN2	BBS4	9606.ENSP00000304941	9606.ENSP00000268057	0	0	0	0	0.051	0.114	0	0.412	0.462
TCTN2	PDE6D	9606.ENSP00000304941	9606.ENSP00000287600	0	0	0	0	0	0	0	0.435	0.435
TCTN2	BBS5	9606.ENSP00000304941	9606.ENSP00000295240	0	0	0	0	0.062	0.052	0	0.425	0.444
TCTN2	IFT140	9606.ENSP00000304941	9606.ENSP00000406012	0	0	0	0	0.049	0.091	0	0.374	0.412
TCTN2	RPGRIP1	9606.ENSP00000304941	9606.ENSP00000382895	0	0	0	0	0	0.045	0	0.427	0.430
TCTN2	CEP162	9606.ENSP00000304941	9606.ENSP00000385215	0	0	0	0	0	0	0	0.451	0.451
TCTN2	WDR19	9606.ENSP00000304941	9606.ENSP00000382717	0	0	0	0	0.067	0	0	0.448	0.463
TCTN2	BBS1	9606.ENSP00000304941	9606.ENSP00000317469	0	0	0	0	0.106	0	0	0.470	0.506
TCTN2	IFT88	9606.ENSP00000304941	9606.ENSP00000323580	0	0	0	0	0.103	0.226	0	0.453	0.587
TCTN2	IQCB1	9606.ENSP00000304941	9606.ENSP00000311505	0	0	0	0	0	0.070	0	0.582	0.594
TCTN2	NPHP4	9606.ENSP00000304941	9606.ENSP00000367398	0	0	0	0	0.052	0	0	0.613	0.617
TCTN2	OFD1	9606.ENSP00000304941	9606.ENSP00000344314	0	0	0	0	0	0.093	0	0.599	0.621
TCTN2	ARL13B	9606.ENSP00000304941	9606.ENSP00000377769	0	0	0	0	0	0	0	0.645	0.645
TCTN2	NPHP1	9606.ENSP00000304941	9606.ENSP00000313169	0	0	0	0	0.105	0.045	0	0.724	0.743
TCTN2	RPGRIP1L	9606.ENSP00000304941	9606.ENSP00000493946	0	0	0	0	0.085	0.045	0	0.828	0.836
TCTN2	CEP290	9606.ENSP00000304941	9606.ENSP00000448012	0	0	0	0	0	0.093	0.720	0.924	0.979
TCTN2	TMEM216	9606.ENSP00000304941	9606.ENSP00000334844	0	0	0	0	0.054	0	0.800	0.905	0.980
TCTN2	MKS1	9606.ENSP00000304941	9606.ENSP00000376827	0	0	0	0	0.062	0.196	0.800	0.930	0.988
TCTN2	TMEM67	9606.ENSP00000304941	9606.ENSP00000389998	0	0	0	0	0.183	0.212	0.800	0.968	0.995
TCTN2	CC2D2A	9606.ENSP00000304941	9606.ENSP00000403465	0	0	0	0	0.067	0.435	0.800	0.974	0.996
TCTN2	TCTN1	9606.ENSP00000304941	9606.ENSP00000380779	0	0	0	0.563	0.126	0.441	0.800	0.975	0.997
TMEM216	BBS9	9606.ENSP00000334844	9606.ENSP00000242067	0	0	0	0	0.049	0	0	0.497	0.501
TMEM216	TTC21B	9606.ENSP00000334844	9606.ENSP00000243344	0	0	0	0	0.056	0	0	0.624	0.630
TMEM216	B9D2	9606.ENSP00000334844	9606.ENSP00000243578	0	0	0	0	0.068	0	0.800	0.965	0.993
TMEM216	BBS2	9606.ENSP00000334844	9606.ENSP00000245157	0	0	0	0	0.049	0	0	0.441	0.445
TMEM216	IFT172	9606.ENSP00000334844	9606.ENSP00000260570	0	0	0	0	0	0	0	0.474	0.474
TMEM216	B9D1	9606.ENSP00000334844	9606.ENSP00000261499	0	0	0	0	0	0	0.800	0.979	0.995
TMEM216	BBS7	9606.ENSP00000334844	9606.ENSP00000264499	0	0	0	0	0.049	0	0	0.450	0.454
TMEM216	AHI1	9606.ENSP00000334844	9606.ENSP00000265602	0	0	0	0	0	0	0.800	0.929	0.985
TMEM216	BBS4	9606.ENSP00000334844	9606.ENSP00000268057	0	0	0	0	0.049	0.066	0	0.440	0.459
TMEM216	PDE6D	9606.ENSP00000334844	9606.ENSP00000287600	0	0	0	0	0.067	0	0	0.538	0.550
TMEM216	BBS5	9606.ENSP00000334844	9606.ENSP00000295240	0	0	0	0	0	0	0	0.500	0.500
TMEM216	TCTN2	9606.ENSP00000334844	9606.ENSP00000304941	0	0	0	0	0.054	0	0.800	0.905	0.980
TMEM216	IQCB1	9606.ENSP00000334844	9606.ENSP00000311505	0	0	0	0	0.049	0	0	0.709	0.712
TMEM216	NPHP1	9606.ENSP00000334844	9606.ENSP00000313169	0	0	0	0	0	0	0	0.940	0.940
TMEM216	BBS1	9606.ENSP00000334844	9606.ENSP00000317469	0	0	0	0	0.093	0	0	0.521	0.548
TMEM216	IFT88	9606.ENSP00000334844	9606.ENSP00000323580	0	0	0	0	0	0.056	0	0.426	0.435
TMEM216	RPGR	9606.ENSP00000334844	9606.ENSP00000495537	0	0	0	0	0	0	0	0.405	0.405
TMEM216	TBC1D32	9606.ENSP00000334844	9606.ENSP00000381270	0	0	0	0	0	0	0	0.438	0.438
TMEM216	WDR19	9606.ENSP00000334844	9606.ENSP00000382717	0	0	0	0	0.044	0	0	0.512	0.514
TMEM216	BBS12	9606.ENSP00000334844	9606.ENSP00000438273	0	0	0	0	0.049	0	0	0.519	0.523
TMEM216	RPGRIP1	9606.ENSP00000334844	9606.ENSP00000382895	0	0	0	0	0.082	0	0	0.505	0.526
TMEM216	NPHP4	9606.ENSP00000334844	9606.ENSP00000367398	0	0	0	0	0	0	0	0.851	0.851
TMEM216	OFD1	9606.ENSP00000334844	9606.ENSP00000344314	0	0	0	0	0	0	0	0.875	0.875
TMEM216	ARL13B	9606.ENSP00000334844	9606.ENSP00000377769	0	0	0	0	0.107	0	0	0.914	0.919
TMEM216	RPGRIP1L	9606.ENSP00000334844	9606.ENSP00000493946	0	0	0	0	0.082	0	0	0.957	0.959
TMEM216	MKS1	9606.ENSP00000334844	9606.ENSP00000376827	0	0	0	0	0.049	0	0.800	0.938	0.987
TMEM216	CEP290	9606.ENSP00000334844	9606.ENSP00000448012	0	0	0	0	0	0	0.720	0.966	0.990
TMEM216	TCTN1	9606.ENSP00000334844	9606.ENSP00000380779	0	0	0	0	0.050	0	0.800	0.976	0.995
TMEM216	CC2D2A	9606.ENSP00000334844	9606.ENSP00000403465	0	0	0	0	0	0	0.800	0.987	0.997
TMEM216	TMEM67	9606.ENSP00000334844	9606.ENSP00000389998	0	0	0	0	0.087	0	0.800	0.993	0.998
TMEM67	IFT43	9606.ENSP00000389998	9606.ENSP00000238628	0	0	0	0	0.056	0	0	0.397	0.406
TMEM67	BBS9	9606.ENSP00000389998	9606.ENSP00000242067	0	0	0	0	0.131	0	0	0.763	0.785
TMEM67	TTC21B	9606.ENSP00000389998	9606.ENSP00000243344	0	0	0	0	0.104	0	0	0.682	0.702
TMEM67	B9D2	9606.ENSP00000389998	9606.ENSP00000243578	0	0	0	0	0	0	0.800	0.974	0.994
TMEM67	BBS2	9606.ENSP00000389998	9606.ENSP00000245157	0	0	0	0	0.122	0	0	0.743	0.765
TMEM67	IFT172	9606.ENSP00000389998	9606.ENSP00000260570	0	0	0	0	0.095	0	0	0.570	0.594
TMEM67	B9D1	9606.ENSP00000389998	9606.ENSP00000261499	0	0	0	0	0.053	0	0.800	0.986	0.997
TMEM67	BBS7	9606.ENSP00000389998	9606.ENSP00000264499	0	0	0	0	0.122	0	0	0.699	0.724
TMEM67	AHI1	9606.ENSP00000389998	9606.ENSP00000265602	0	0	0	0	0.067	0	0.800	0.966	0.993
TMEM67	BBS4	9606.ENSP00000389998	9606.ENSP00000268057	0	0	0	0	0.045	0	0	0.733	0.734
TMEM67	C8orf37	9606.ENSP00000389998	9606.ENSP00000286688	0	0	0	0	0.182	0	0	0.375	0.466
TMEM67	PDE6D	9606.ENSP00000389998	9606.ENSP00000287600	0	0	0	0	0	0	0	0.418	0.418
TMEM67	BBS5	9606.ENSP00000389998	9606.ENSP00000295240	0	0	0	0	0.127	0	0	0.716	0.741
TMEM67	TCTN2	9606.ENSP00000389998	9606.ENSP00000304941	0	0	0	0	0.183	0.212	0.800	0.968	0.995
TMEM67	IQCB1	9606.ENSP00000389998	9606.ENSP00000311505	0	0	0	0	0.049	0	0	0.661	0.664
TMEM67	NPHP1	9606.ENSP00000389998	9606.ENSP00000313169	0	0	0	0	0.291	0	0	0.991	0.994
TMEM67	BBS1	9606.ENSP00000389998	9606.ENSP00000317469	0	0	0	0	0.133	0	0	0.780	0.801
TMEM67	IFT88	9606.ENSP00000389998	9606.ENSP00000323580	0	0	0	0	0.174	0	0	0.656	0.704
TMEM67	TMEM216	9606.ENSP00000389998	9606.ENSP00000334844	0	0	0	0	0.087	0	0.800	0.993	0.998
TMEM67	OFD1	9606.ENSP00000389998	9606.ENSP00000344314	0	0	0	0	0.053	0	0	0.809	0.811
TMEM67	NPHP4	9606.ENSP00000389998	9606.ENSP00000367398	0	0	0	0	0.107	0	0	0.966	0.969
TMEM67	MKS1	9606.ENSP00000389998	9606.ENSP00000376827	0	0	0	0	0.049	0	0.800	0.986	0.997
TMEM67	ARL13B	9606.ENSP00000389998	9606.ENSP00000377769	0	0	0	0	0.123	0	0	0.902	0.910
TMEM67	TCTN1	9606.ENSP00000389998	9606.ENSP00000380779	0	0	0	0	0.166	0	0.800	0.968	0.994
TMEM67	TBC1D32	9606.ENSP00000389998	9606.ENSP00000381270	0	0	0	0	0.212	0	0	0.398	0.506
TMEM67	WDR19	9606.ENSP00000389998	9606.ENSP00000382717	0	0	0	0	0.233	0	0	0.566	0.653
TMEM67	RPGRIP1	9606.ENSP00000389998	9606.ENSP00000382895	0	0	0	0	0.069	0	0	0.657	0.667
TMEM67	CEP162	9606.ENSP00000389998	9606.ENSP00000385215	0	0	0	0	0.068	0	0	0.514	0.528
TMEM67	IFT74	9606.ENSP00000389998	9606.ENSP00000404122	0	0	0	0	0.156	0	0	0.372	0.447
TMEM67	IFT27	9606.ENSP00000389998	9606.ENSP00000393541	0	0	0	0	0	0	0	0.452	0.452
TMEM67	BBIP1	9606.ENSP00000389998	9606.ENSP00000433157	0	0	0	0	0.056	0	0	0.445	0.453
TMEM67	RPGR	9606.ENSP00000389998	9606.ENSP00000495537	0	0	0	0	0.055	0	0	0.495	0.503
TMEM67	IFT140	9606.ENSP00000389998	9606.ENSP00000406012	0	0	0	0	0.133	0	0	0.526	0.572
TMEM67	IFT20	9606.ENSP00000389998	9606.ENSP00000464443	0	0	0	0	0.049	0.072	0	0.574	0.591
TMEM67	TTC8	9606.ENSP00000389998	9606.ENSP00000482306	0	0	0	0	0.139	0	0	0.641	0.678
TMEM67	BBS12	9606.ENSP00000389998	9606.ENSP00000438273	0	0	0	0	0.049	0	0	0.739	0.741
TMEM67	RPGRIP1L	9606.ENSP00000389998	9606.ENSP00000493946	0	0	0	0	0.191	0	0	0.970	0.975
TMEM67	CEP290	9606.ENSP00000389998	9606.ENSP00000448012	0	0	0	0	0.102	0	0.720	0.990	0.997
TMEM67	CC2D2A	9606.ENSP00000389998	9606.ENSP00000403465	0	0	0	0	0.151	0	0.800	0.990	0.998
TOPORS	IMPG2	9606.ENSP00000353735	9606.ENSP00000193391	0	0	0	0	0	0	0	0.708	0.708
TOPORS	CRX	9606.ENSP00000353735	9606.ENSP00000221996	0	0	0	0	0	0	0	0.665	0.665
TOPORS	TULP1	9606.ENSP00000353735	9606.ENSP00000229771	0	0	0	0	0	0	0	0.686	0.686
TOPORS	GUCA1B	9606.ENSP00000353735	9606.ENSP00000230361	0	0	0	0	0	0.045	0	0.708	0.709
TOPORS	PRPH2	9606.ENSP00000353735	9606.ENSP00000230381	0	0	0	0	0	0	0	0.716	0.716
TOPORS	CNGB1	9606.ENSP00000353735	9606.ENSP00000251102	0	0	0	0	0	0	0	0.674	0.674
TOPORS	PDE6A	9606.ENSP00000353735	9606.ENSP00000255266	0	0	0	0	0	0	0	0.679	0.679
TOPORS	RPE65	9606.ENSP00000353735	9606.ENSP00000262340	0	0	0	0	0	0	0	0.650	0.650
TOPORS	PRPF6	9606.ENSP00000353735	9606.ENSP00000266079	0	0	0	0	0.049	0	0	0.446	0.450
TOPORS	ROM1	9606.ENSP00000353735	9606.ENSP00000278833	0	0	0	0	0	0	0	0.701	0.701
TOPORS	C8orf37	9606.ENSP00000353735	9606.ENSP00000286688	0	0	0	0	0	0	0	0.544	0.544
TOPORS	MERTK	9606.ENSP00000353735	9606.ENSP00000295408	0	0	0	0	0.057	0	0	0.561	0.568
TOPORS	RP9	9606.ENSP00000353735	9606.ENSP00000297157	0	0	0	0	0.075	0	0	0.791	0.799
TOPORS	CA4	9606.ENSP00000353735	9606.ENSP00000300900	0	0	0	0	0	0	0	0.640	0.640
TOPORS	USH2A	9606.ENSP00000353735	9606.ENSP00000305941	0	0	0	0	0	0	0	0.447	0.447
TOPORS	IQCB1	9606.ENSP00000353735	9606.ENSP00000311505	0	0	0	0	0.049	0	0	0.411	0.416
TOPORS	PRPF3	9606.ENSP00000353735	9606.ENSP00000315379	0	0	0	0	0.091	0	0	0.795	0.806
TOPORS	SNRNP200	9606.ENSP00000353735	9606.ENSP00000317123	0	0	0	0	0	0	0	0.741	0.741
TOPORS	ZNF513	9606.ENSP00000353735	9606.ENSP00000318373	0	0	0	0	0	0.047	0	0.708	0.709
TOPORS	PRPF31	9606.ENSP00000353735	9606.ENSP00000324122	0	0	0	0	0	0	0	0.800	0.800
TOPORS	PDE6G	9606.ENSP00000353735	9606.ENSP00000328412	0	0	0	0	0	0	0	0.686	0.686
TOPORS	CLRN1	9606.ENSP00000353735	9606.ENSP00000329158	0	0	0	0	0	0	0	0.433	0.433
TOPORS	PCARE	9606.ENSP00000353735	9606.ENSP00000332809	0	0	0	0	0	0	0	0.740	0.740
TOPORS	FSCN2	9606.ENSP00000353735	9606.ENSP00000334665	0	0	0	0	0	0	0	0.780	0.780
TOPORS	CERKL	9606.ENSP00000353735	9606.ENSP00000341159	0	0	0	0	0	0	0	0.739	0.739
TOPORS	KLHL7	9606.ENSP00000353735	9606.ENSP00000343273	0	0	0	0	0.053	0	0	0.809	0.811
TOPORS	IMPDH1	9606.ENSP00000353735	9606.ENSP00000345096	0	0	0	0	0	0	0	0.777	0.777
TOPORS	DHDDS	9606.ENSP00000353735	9606.ENSP00000353104	0	0	0	0	0.049	0	0	0.418	0.422
TOPORS	RPGRIP1L	9606.ENSP00000353735	9606.ENSP00000493946	0	0	0	0	0	0	0	0.407	0.407
TOPORS	RPGRIP1	9606.ENSP00000353735	9606.ENSP00000382895	0	0	0	0	0	0	0	0.431	0.431
TOPORS	LCA5	9606.ENSP00000353735	9606.ENSP00000376686	0	0	0	0	0.044	0	0	0.436	0.438
TOPORS	RP1L1	9606.ENSP00000353735	9606.ENSP00000371923	0	0	0	0	0	0	0	0.444	0.444
TOPORS	PROM1	9606.ENSP00000353735	9606.ENSP00000426809	0	0	0	0	0	0	0	0.491	0.491
TOPORS	FAM161A	9606.ENSP00000353735	9606.ENSP00000385158	0	0	0	0	0	0	0	0.532	0.532
TOPORS	PDE6B	9606.ENSP00000353735	9606.ENSP00000420295	0	0	0	0	0	0	0	0.559	0.559
TOPORS	SPATA7	9606.ENSP00000353735	9606.ENSP00000377176	0	0	0	0	0	0	0	0.578	0.578
TOPORS	ABCA4	9606.ENSP00000353735	9606.ENSP00000359245	0	0	0	0	0	0	0	0.599	0.599
TOPORS	TTC8	9606.ENSP00000353735	9606.ENSP00000482306	0	0	0	0	0.044	0	0	0.624	0.625
TOPORS	BEST1	9606.ENSP00000353735	9606.ENSP00000399709	0	0	0	0	0	0	0	0.642	0.642
TOPORS	SEMA4A	9606.ENSP00000353735	9606.ENSP00000357265	0	0	0	0	0	0	0	0.662	0.662
TOPORS	IDH3B	9606.ENSP00000353735	9606.ENSP00000482773	0	0	0	0	0	0.071	0	0.665	0.675
TOPORS	CNGA1	9606.ENSP00000353735	9606.ENSP00000384264	0	0	0	0	0	0	0	0.678	0.678
TOPORS	NRL	9606.ENSP00000353735	9606.ENSP00000454062	0	0	0	0	0	0	0	0.684	0.684
TOPORS	RDH12	9606.ENSP00000353735	9606.ENSP00000449079	0	0	0	0	0	0	0	0.691	0.691
TOPORS	PRCD	9606.ENSP00000353735	9606.ENSP00000467661	0	0	0	0	0	0	0	0.703	0.703
TOPORS	EYS	9606.ENSP00000353735	9606.ENSP00000359655	0	0	0	0	0	0	0	0.708	0.708
TOPORS	NR2E3	9606.ENSP00000353735	9606.ENSP00000482504	0	0	0	0	0	0	0	0.715	0.715
TOPORS	RPGR	9606.ENSP00000353735	9606.ENSP00000495537	0	0	0	0	0.074	0	0	0.709	0.719
TOPORS	PRPF8	9606.ENSP00000353735	9606.ENSP00000460348	0	0	0	0	0	0	0	0.789	0.789
TRNT1	MVK	9606.ENSP00000251607	9606.ENSP00000228510	0	0	0	0	0.042	0.435	0	0.295	0.585
TRNT1	USH2A	9606.ENSP00000251607	9606.ENSP00000305941	0	0	0	0	0	0	0	0.411	0.411
TRNT1	MT-ATP6	9606.ENSP00000251607	9606.ENSP00000354632	0.054	0	0	0	0.077	0	0	0.474	0.501
TTC21B	TULP1	9606.ENSP00000243344	9606.ENSP00000229771	0	0	0	0	0	0	0	0.456	0.456
TTC21B	IFT43	9606.ENSP00000243344	9606.ENSP00000238628	0	0	0	0	0	0.981	0.900	0.996	0.999
TTC21B	BBS9	9606.ENSP00000243344	9606.ENSP00000242067	0	0	0	0	0.109	0	0	0.376	0.420
TTC21B	BBS12	9606.ENSP00000243344	9606.ENSP00000438273	0	0	0	0	0.105	0	0	0.394	0.435
TTC21B	B9D1	9606.ENSP00000243344	9606.ENSP00000261499	0	0	0	0	0	0.068	0	0.447	0.462
TTC21B	B9D2	9606.ENSP00000243344	9606.ENSP00000243578	0	0	0	0	0	0	0	0.474	0.474
TTC21B	RPGR	9606.ENSP00000243344	9606.ENSP00000495537	0	0	0	0	0.049	0	0	0.508	0.512
TTC21B	RPGRIP1	9606.ENSP00000243344	9606.ENSP00000382895	0	0	0	0	0	0	0	0.531	0.531
TTC21B	TCTN2	9606.ENSP00000243344	9606.ENSP00000304941	0	0	0	0	0.043	0.080	0	0.512	0.533
TTC21B	OFD1	9606.ENSP00000243344	9606.ENSP00000344314	0	0	0	0	0.049	0.066	0	0.521	0.537
TTC21B	BBS7	9606.ENSP00000243344	9606.ENSP00000264499	0	0	0	0	0.067	0	0	0.544	0.556
TTC21B	BBS2	9606.ENSP00000243344	9606.ENSP00000245157	0	0	0	0	0.138	0	0	0.529	0.576
TTC21B	TCTN1	9606.ENSP00000243344	9606.ENSP00000380779	0	0	0	0	0.049	0	0	0.576	0.579
TTC21B	IQCB1	9606.ENSP00000243344	9606.ENSP00000311505	0	0	0	0	0.092	0	0	0.558	0.582
TTC21B	AHI1	9606.ENSP00000243344	9606.ENSP00000265602	0	0	0	0	0.049	0.074	0	0.569	0.587
TTC21B	KIF3B	9606.ENSP00000243344	9606.ENSP00000364864	0	0	0	0	0	0	0	0.589	0.589
TTC21B	MKS1	9606.ENSP00000243344	9606.ENSP00000376827	0	0	0	0	0.147	0	0	0.570	0.618
TTC21B	ARL13B	9606.ENSP00000243344	9606.ENSP00000377769	0	0	0	0	0.049	0	0	0.617	0.620
TTC21B	BBS1	9606.ENSP00000243344	9606.ENSP00000317469	0	0	0	0	0.067	0	0	0.613	0.623
TTC21B	TMEM216	9606.ENSP00000243344	9606.ENSP00000334844	0	0	0	0	0.056	0	0	0.624	0.630
TTC21B	BBS5	9606.ENSP00000243344	9606.ENSP00000295240	0	0	0	0	0	0	0	0.632	0.632
TTC21B	CC2D2A	9606.ENSP00000243344	9606.ENSP00000403465	0	0	0	0	0.044	0	0	0.631	0.632
TTC21B	NPHP1	9606.ENSP00000243344	9606.ENSP00000313169	0	0	0	0	0.055	0	0	0.634	0.640
TTC21B	NPHP4	9606.ENSP00000243344	9606.ENSP00000367398	0	0	0	0	0.049	0	0	0.651	0.654
TTC21B	BBS4	9606.ENSP00000243344	9606.ENSP00000268057	0	0	0	0	0.049	0	0	0.665	0.668
TTC21B	RPGRIP1L	9606.ENSP00000243344	9606.ENSP00000493946	0	0	0	0	0.118	0	0	0.674	0.701
TTC21B	TMEM67	9606.ENSP00000243344	9606.ENSP00000389998	0	0	0	0	0.104	0	0	0.682	0.702
TTC21B	CEP290	9606.ENSP00000243344	9606.ENSP00000448012	0	0	0	0	0.149	0.066	0	0.655	0.702
TTC21B	IFT20	9606.ENSP00000243344	9606.ENSP00000464443	0	0	0	0	0	0.080	0.540	0.780	0.898
TTC21B	IFT172	9606.ENSP00000243344	9606.ENSP00000260570	0	0	0	0	0.141	0	0.540	0.800	0.914
TTC21B	IFT74	9606.ENSP00000243344	9606.ENSP00000404122	0	0	0	0	0.111	0.061	0.540	0.857	0.938
TTC21B	IFT27	9606.ENSP00000243344	9606.ENSP00000393541	0	0	0	0	0.044	0.057	0.900	0.668	0.966
TTC21B	IFT88	9606.ENSP00000243344	9606.ENSP00000323580	0	0	0	0	0.123	0	0.540	0.934	0.971
TTC21B	WDR19	9606.ENSP00000243344	9606.ENSP00000382717	0	0	0	0	0.203	0.941	0.900	0.994	0.999
TTC21B	IFT140	9606.ENSP00000243344	9606.ENSP00000406012	0	0	0	0	0.094	0.942	0.900	0.995	0.999
TTC8	IMPG2	9606.ENSP00000482306	9606.ENSP00000193391	0	0	0	0	0	0	0	0.727	0.727
TTC8	ARL2BP	9606.ENSP00000482306	9606.ENSP00000219204	0	0	0	0	0.053	0.049	0	0.504	0.514
TTC8	TULP1	9606.ENSP00000482306	9606.ENSP00000229771	0	0	0	0	0	0	0	0.672	0.672
TTC8	GUCA1B	9606.ENSP00000482306	9606.ENSP00000230361	0	0	0	0	0	0.096	0	0.625	0.646
TTC8	PRPH2	9606.ENSP00000482306	9606.ENSP00000230381	0	0	0	0	0	0	0	0.550	0.550
TTC8	BBS9	9606.ENSP00000482306	9606.ENSP00000242067	0	0	0.201	0	0.058	0.970	0.900	0.985	0.999
TTC8	BBS2	9606.ENSP00000482306	9606.ENSP00000245157	0	0	0.273	0	0.121	0.856	0.900	0.996	0.999
TTC8	CNGB1	9606.ENSP00000482306	9606.ENSP00000251102	0	0	0	0	0.064	0	0	0.664	0.672
TTC8	PDE6A	9606.ENSP00000482306	9606.ENSP00000255266	0	0	0	0	0	0	0	0.701	0.701
TTC8	IFT172	9606.ENSP00000482306	9606.ENSP00000260570	0	0	0	0	0.082	0.164	0	0.544	0.619
TTC8	RPE65	9606.ENSP00000482306	9606.ENSP00000262340	0	0	0	0	0	0	0	0.583	0.583
TTC8	BBS7	9606.ENSP00000482306	9606.ENSP00000264499	0	0	0.319	0	0.330	0.843	0.900	0.983	0.999
TTC8	BBS4	9606.ENSP00000482306	9606.ENSP00000268057	0	0	0	0.566	0.116	0.978	0.900	0.916	0.999
TTC8	ROM1	9606.ENSP00000482306	9606.ENSP00000278833	0	0	0	0	0	0	0	0.472	0.472
